PlantID,MarketID,Product,DistanceKm,TransportCostPerUnit
P042,M044,SKU_D,1165,24.99
P055,M092,SKU_E,1024,21.74
P035,M014,SKU_E,1599,34.38
P074,M026,SKU_E,296,8.56
P063,M010,SKU_A,892,20.07
P075,M036,SKU_D,930,21.51
P079,M030,SKU_E,183,6.11
P050,M053,SKU_A,351,8.63
P054,M075,SKU_E,1478,30.95
P059,M016,SKU_A,215,5.75
P038,M074,SKU_C,1744,37.52
P071,M082,SKU_C,177,5.58
P023,M095,SKU_C,454,11.11
P060,M069,SKU_E,502,11.54
P099,M021,SKU_D,1508,31.44
P041,M082,SKU_A,1643,33.71
P092,M042,SKU_E,414,10.5
P037,M096,SKU_A,878,18.28
P007,M079,SKU_B,897,19.27
P062,M057,SKU_A,1926,40.39
P029,M061,SKU_C,752,16.35
P067,M043,SKU_D,1303,27.72
P003,M066,SKU_A,394,9.83
P007,M040,SKU_D,361,9.7
P022,M083,SKU_C,1344,27.85
P005,M085,SKU_E,722,15.35
P076,M046,SKU_A,1881,40.18
P007,M025,SKU_C,162,3.82
P021,M076,SKU_A,865,19.83
P052,M018,SKU_C,1767,37.34
P071,M099,SKU_B,294,7.78
P024,M095,SKU_C,1067,21.96
P038,M051,SKU_E,594,14.86
P010,M039,SKU_A,1328,27.73
P014,M040,SKU_C,1958,42.07
P055,M026,SKU_E,1560,31.93
P042,M050,SKU_A,616,14.83
P083,M074,SKU_E,1858,38.19
P034,M084,SKU_C,1031,21.25
P038,M091,SKU_B,1370,29.23
P091,M031,SKU_B,1453,29.6
P100,M006,SKU_D,1370,29.65
P063,M046,SKU_C,1558,33.98
P081,M018,SKU_A,1811,37.26
P095,M042,SKU_A,346,7.84
P002,M068,SKU_E,1129,25.23
P038,M019,SKU_D,987,22.41
P067,M065,SKU_D,285,7.68
P032,M041,SKU_D,1645,34.21
P016,M046,SKU_C,293,8.01
P035,M059,SKU_D,1797,36.8
P039,M069,SKU_C,1942,39.95
P015,M016,SKU_E,1805,37.2
P057,M079,SKU_C,639,15.51
P099,M072,SKU_E,470,11.47
P066,M022,SKU_C,1623,34.09
P031,M012,SKU_B,530,12.38
P077,M017,SKU_D,1703,36.19
P020,M065,SKU_A,1238,26.81
P030,M016,SKU_E,701,16.52
P092,M095,SKU_D,1862,40.06
P061,M001,SKU_C,1644,35.28
P020,M054,SKU_E,861,19.83
P013,M070,SKU_C,1436,29.72
P040,M003,SKU_D,1817,38.88
P037,M041,SKU_D,1011,21.41
P099,M058,SKU_E,257,7.81
P053,M040,SKU_B,1759,37.46
P035,M038,SKU_A,322,7.01
P031,M010,SKU_D,1914,40.89
P076,M014,SKU_A,1892,40.66
P026,M063,SKU_D,156,4.26
P099,M064,SKU_E,908,21.01
P060,M063,SKU_E,227,7.35
P042,M055,SKU_E,1988,42.25
P031,M068,SKU_E,979,20.35
P002,M015,SKU_C,692,15.95
P082,M094,SKU_C,385,8.77
P052,M058,SKU_D,1358,29.96
P019,M070,SKU_C,196,5.8
P028,M019,SKU_D,1582,32.76
P066,M091,SKU_D,237,5.38
P002,M060,SKU_E,1104,23.35
P050,M083,SKU_D,699,14.79
P055,M031,SKU_B,904,19.22
P089,M031,SKU_D,1100,24.55
P075,M098,SKU_B,1353,28.59
P100,M076,SKU_B,454,11.4
P032,M021,SKU_D,664,15.04
P040,M038,SKU_E,1496,32.11
P048,M076,SKU_D,828,17.15
P051,M019,SKU_C,487,12.64
P081,M063,SKU_B,1156,24.15
P038,M015,SKU_C,825,19.25
P019,M007,SKU_B,1234,25.28
P028,M038,SKU_B,516,13.23
P068,M009,SKU_A,976,21.41
P047,M081,SKU_B,509,12.63
P035,M055,SKU_C,876,18.76
P023,M079,SKU_A,1189,26.14
P030,M066,SKU_C,624,13.83
P065,M070,SKU_E,390,9.85
P022,M032,SKU_B,1785,38.2
P070,M007,SKU_B,636,14.58
P026,M031,SKU_C,1800,37.62
P075,M007,SKU_E,806,16.95
P046,M008,SKU_A,181,4.53
P018,M088,SKU_A,1721,34.96
P029,M005,SKU_C,1768,37.88
P040,M033,SKU_D,1195,25.16
P021,M075,SKU_C,1479,31.95
P038,M016,SKU_A,1152,25.19
P033,M006,SKU_D,276,6.42
P086,M084,SKU_B,279,6.23
P079,M019,SKU_E,848,17.69
P097,M016,SKU_A,248,7.32
P013,M039,SKU_D,433,11.55
P016,M051,SKU_D,180,5.61
P057,M081,SKU_E,1323,28.69
P098,M061,SKU_A,130,4.84
P002,M050,SKU_B,1793,37.98
P048,M002,SKU_B,627,14.23
P062,M021,SKU_A,700,16.53
P002,M067,SKU_A,852,18.89
P094,M064,SKU_A,1958,40.06
P080,M054,SKU_D,1638,34.06
P038,M040,SKU_C,1222,26.92
P086,M081,SKU_E,663,14.54
P033,M089,SKU_C,1620,34.11
P006,M050,SKU_A,1335,28.67
P009,M087,SKU_E,400,10.83
P072,M079,SKU_A,957,20.05
P094,M050,SKU_D,414,10.73
P031,M047,SKU_D,1035,22.1
P004,M011,SKU_B,341,8.35
P025,M082,SKU_A,560,13.1
P090,M030,SKU_A,1332,27.54
P022,M009,SKU_D,1162,24.63
P027,M057,SKU_C,407,10.83
P016,M096,SKU_E,1130,23.43
P044,M066,SKU_A,1082,23.55
P051,M025,SKU_C,838,18.71
P010,M083,SKU_D,119,4.61
P033,M056,SKU_A,1728,35.53
P030,M079,SKU_B,1664,36.09
P054,M098,SKU_A,1112,24.49
P003,M005,SKU_C,1392,28.85
P023,M042,SKU_E,551,11.94
P080,M002,SKU_E,876,19.89
P049,M018,SKU_B,382,9.86
P098,M064,SKU_B,896,20.32
P057,M006,SKU_E,481,10.52
P046,M060,SKU_D,1175,25.74
P061,M077,SKU_A,1207,25.4
P030,M068,SKU_C,885,20.24
P055,M074,SKU_E,1224,25.99
P002,M050,SKU_A,1513,31.26
P074,M075,SKU_C,418,10.11
P095,M022,SKU_E,1277,26.69
P004,M056,SKU_E,1404,28.64
P006,M063,SKU_E,1249,25.83
P071,M057,SKU_C,1065,23.57
P080,M044,SKU_C,730,17.31
P003,M016,SKU_D,1043,21.5
P012,M099,SKU_B,1679,34.09
P032,M031,SKU_D,1743,35.76
P092,M027,SKU_A,483,10.86
P070,M015,SKU_B,1368,28.48
P094,M085,SKU_D,1155,25.85
P033,M022,SKU_E,1129,23.15
P010,M017,SKU_C,1049,21.95
P086,M056,SKU_B,444,11.57
P001,M057,SKU_C,1256,27.69
P052,M033,SKU_D,207,5.64
P052,M002,SKU_C,824,17.33
P092,M025,SKU_E,1764,35.85
P069,M031,SKU_A,1549,33.59
P042,M075,SKU_D,503,10.98
P005,M089,SKU_E,142,4.94
P031,M093,SKU_B,1314,28.72
P056,M059,SKU_A,1870,39.53
P020,M015,SKU_E,362,8.74
P071,M024,SKU_D,1508,31.43
P073,M002,SKU_E,1975,42.02
P091,M044,SKU_A,932,19.27
P085,M081,SKU_A,846,18.7
P062,M083,SKU_D,1739,37.15
P051,M027,SKU_E,1912,39.7
P019,M072,SKU_C,1435,30.66
P021,M049,SKU_E,926,20.27
P027,M036,SKU_B,1408,29.85
P009,M083,SKU_A,757,17.59
P069,M045,SKU_E,103,3.83
P010,M019,SKU_D,927,19.26
P008,M079,SKU_B,115,3.05
P028,M093,SKU_C,713,15.47
P053,M059,SKU_A,1273,28.13
P099,M023,SKU_E,1956,41.53
P036,M008,SKU_A,1663,35.7
P093,M012,SKU_C,1650,34.21
P053,M018,SKU_D,839,18.78
P032,M057,SKU_A,1373,29.24
P025,M035,SKU_E,1118,24.09
P083,M038,SKU_D,1677,34.59
P024,M088,SKU_E,273,6.62
P009,M008,SKU_E,388,10.28
P050,M086,SKU_A,542,11.49
P028,M053,SKU_C,764,17.4
P093,M070,SKU_E,559,11.81
P082,M057,SKU_B,1232,25.38
P068,M035,SKU_B,754,17.36
P046,M020,SKU_C,1131,25.2
P099,M052,SKU_C,500,10.93
P048,M003,SKU_A,706,17.04
P009,M086,SKU_C,857,17.84
P011,M065,SKU_E,399,9.75
P003,M082,SKU_B,808,18.48
P032,M007,SKU_B,1495,30.84
P003,M062,SKU_D,1452,30.76
P078,M055,SKU_D,1834,37.28
P008,M040,SKU_C,468,12.32
P019,M092,SKU_A,935,21.6
P031,M002,SKU_E,1348,27.96
P041,M028,SKU_D,222,5.19
P046,M013,SKU_C,1932,39.2
P031,M061,SKU_A,1640,34.44
P002,M044,SKU_D,1624,34.09
P017,M087,SKU_B,1311,27.75
P019,M020,SKU_B,1764,36.66
P047,M007,SKU_C,820,17.82
P006,M037,SKU_A,1152,23.99
P086,M031,SKU_E,1942,40.13
P099,M095,SKU_B,1480,31.57
P005,M088,SKU_B,223,5.78
P005,M054,SKU_D,1356,28.07
P058,M061,SKU_B,837,18.23
P100,M065,SKU_A,998,22.52
P024,M042,SKU_A,134,3.24
P016,M026,SKU_E,1832,38.68
P048,M067,SKU_A,1000,21.79
P026,M042,SKU_A,1685,35.98
P016,M068,SKU_B,1082,22.45
P086,M067,SKU_D,1032,23.09
P011,M001,SKU_C,783,17.51
P074,M034,SKU_A,435,10.22
P074,M068,SKU_E,690,16.64
P095,M074,SKU_A,1104,24.87
P054,M071,SKU_B,395,10.57
P092,M083,SKU_E,1262,27.17
P059,M070,SKU_B,1665,35.19
P022,M048,SKU_E,1999,41.97
P100,M051,SKU_C,890,18.89
P048,M044,SKU_C,1350,28.93
P073,M069,SKU_A,436,10.08
P063,M014,SKU_E,1001,20.54
P080,M038,SKU_A,958,20.93
P075,M002,SKU_D,615,14.63
P046,M028,SKU_E,1596,32.96
P076,M056,SKU_D,457,11.73
P008,M010,SKU_E,1500,31.53
P061,M002,SKU_E,1542,33.2
P064,M078,SKU_D,386,9.16
P035,M065,SKU_C,1354,28.77
P044,M031,SKU_C,1990,41.07
P017,M040,SKU_E,1168,24.5
P079,M035,SKU_C,1890,39.62
P013,M040,SKU_A,407,9.55
P031,M037,SKU_C,1713,35.98
P048,M047,SKU_B,589,12.42
P055,M079,SKU_D,1866,40.25
P009,M078,SKU_A,127,4.27
P026,M006,SKU_A,747,17.11
P093,M038,SKU_B,124,5.13
P029,M044,SKU_B,380,8.39
P073,M009,SKU_D,650,14.57
P060,M069,SKU_A,1274,26.03
P004,M080,SKU_C,624,13.82
P028,M071,SKU_E,869,19.88
P021,M076,SKU_E,1755,36.9
P081,M015,SKU_B,1141,24.09
P061,M027,SKU_B,1835,37.38
P028,M039,SKU_D,746,16.03
P096,M035,SKU_D,603,12.91
P010,M041,SKU_E,1384,28.58
P066,M074,SKU_D,666,14.88
P055,M091,SKU_B,1202,26.86
P066,M066,SKU_D,989,20.54
P032,M045,SKU_A,377,8.82
P026,M034,SKU_A,733,17.14
P002,M025,SKU_D,754,18.01
P061,M058,SKU_E,1063,21.77
P069,M030,SKU_A,1684,36.4
P004,M019,SKU_D,1686,36.34
P071,M059,SKU_D,1790,36.66
P014,M100,SKU_C,1799,38.52
P076,M076,SKU_E,720,16.87
P077,M051,SKU_D,1005,22.44
P046,M069,SKU_E,876,18.22
P079,M059,SKU_D,897,20.81
P061,M083,SKU_C,487,10.75
P068,M049,SKU_E,1729,36.75
P073,M041,SKU_C,1629,34.4
P037,M060,SKU_C,1031,22.68
P025,M063,SKU_B,1177,24.97
P089,M044,SKU_A,1422,29.46
P074,M008,SKU_D,866,18.92
P056,M031,SKU_D,470,11.54
P028,M086,SKU_E,1982,42.64
P043,M094,SKU_C,1808,38.24
P061,M091,SKU_B,1186,26.66
P011,M042,SKU_D,410,9.99
P049,M056,SKU_E,318,8.08
P091,M065,SKU_B,1257,27.85
P010,M080,SKU_D,1808,38.27
P056,M062,SKU_D,346,8.34
P085,M055,SKU_C,1083,22.2
P002,M087,SKU_D,367,8.9
P015,M077,SKU_E,1213,27.06
P040,M034,SKU_A,1958,41.43
P064,M012,SKU_B,1839,37.57
P042,M097,SKU_E,809,16.85
P078,M032,SKU_E,1393,28.91
P029,M075,SKU_C,1445,31.8
P052,M036,SKU_A,313,7.67
P059,M014,SKU_E,1604,34.98
P011,M077,SKU_A,1021,22.59
P081,M036,SKU_A,345,7.94
P085,M069,SKU_C,1135,24.1
P059,M096,SKU_E,497,11.29
P017,M026,SKU_D,1743,36.68
P025,M049,SKU_A,1786,37.01
P005,M085,SKU_A,1499,30.79
P038,M001,SKU_A,1235,25.42
P061,M003,SKU_C,1491,32.25
P029,M057,SKU_D,329,9.55
P005,M083,SKU_B,818,18.95
P051,M072,SKU_D,280,7.39
P024,M041,SKU_A,1928,41.08
P060,M061,SKU_C,1786,38.59
P079,M014,SKU_C,1850,38.43
P075,M003,SKU_E,215,5.81
P057,M090,SKU_E,1653,34.66
P052,M044,SKU_D,417,10.66
P096,M035,SKU_D,603,12.91
P022,M039,SKU_D,129,4.95
P077,M016,SKU_A,526,12.1
P074,M096,SKU_A,544,11.75
P016,M033,SKU_E,1097,23.93
P033,M076,SKU_A,740,15.53
P089,M072,SKU_A,831,19.26
P022,M099,SKU_E,1755,36.78
P091,M078,SKU_B,780,17.97
P015,M027,SKU_A,1829,38.06
P065,M055,SKU_D,562,11.93
P063,M009,SKU_A,115,3.25
P022,M099,SKU_E,1755,36.78
P041,M077,SKU_A,122,5.26
P028,M060,SKU_E,1830,38.93
P061,M009,SKU_E,1616,33.6
P027,M095,SKU_D,272,7.46
P053,M002,SKU_D,765,15.83
P048,M070,SKU_A,1737,35.59
P084,M082,SKU_A,1110,24.58
P022,M073,SKU_E,1947,40.0
P040,M070,SKU_C,418,10.21
P032,M019,SKU_B,926,20.13
P058,M053,SKU_C,1746,36.64
P023,M044,SKU_E,1384,28.77
P060,M057,SKU_C,176,5.4
P003,M019,SKU_D,1271,28.22
P005,M008,SKU_A,1504,32.97
P020,M067,SKU_D,1857,39.74
P097,M039,SKU_D,1997,42.42
P014,M023,SKU_E,550,12.94
P031,M080,SKU_A,1202,24.6
P047,M034,SKU_B,344,8.23
P076,M041,SKU_E,1247,27.74
P092,M096,SKU_B,734,17.55
P017,M058,SKU_B,1482,31.94
P023,M016,SKU_A,1397,29.74
P092,M100,SKU_C,1863,38.73
P004,M043,SKU_B,625,15.13
P012,M099,SKU_C,1920,39.05
P024,M016,SKU_E,1010,21.82
P003,M034,SKU_D,1267,28.28
P003,M096,SKU_E,1941,40.73
P050,M019,SKU_C,1862,39.26
P064,M019,SKU_A,1623,35.27
P090,M068,SKU_B,670,16.15
P096,M053,SKU_A,1337,28.22
P068,M093,SKU_D,1950,41.83
P081,M041,SKU_D,1503,32.12
P030,M070,SKU_D,1979,42.0
P057,M043,SKU_C,1800,36.71
P025,M006,SKU_E,175,5.86
P037,M065,SKU_D,1077,22.21
P003,M090,SKU_B,899,20.95
P032,M079,SKU_C,1951,40.43
P060,M045,SKU_A,603,13.97
P078,M078,SKU_A,368,10.06
P058,M016,SKU_D,1309,27.31
P019,M022,SKU_E,823,18.47
P077,M092,SKU_B,1504,31.45
P083,M046,SKU_E,287,7.7
P100,M007,SKU_C,129,3.85
P021,M050,SKU_E,740,15.57
P066,M070,SKU_C,1990,41.42
P041,M020,SKU_C,872,18.94
P037,M066,SKU_B,1023,22.34
P097,M087,SKU_B,1511,32.55
P035,M092,SKU_C,1542,31.91
P040,M052,SKU_E,1996,41.41
P086,M011,SKU_E,1557,33.1
P062,M008,SKU_D,1927,41.21
P079,M079,SKU_E,1743,37.63
P064,M041,SKU_D,1384,28.23
P037,M029,SKU_D,1101,23.79
P025,M098,SKU_B,1930,39.78
P062,M035,SKU_E,728,15.49
P009,M073,SKU_B,1775,36.48
P047,M064,SKU_C,1015,22.43
P097,M011,SKU_C,339,8.47
P065,M008,SKU_A,1747,36.17
P029,M064,SKU_D,1490,30.66
P001,M002,SKU_C,1087,23.3
P008,M007,SKU_A,1066,22.52
P076,M063,SKU_C,792,17.46
P093,M012,SKU_E,1339,28.83
P094,M055,SKU_C,1113,25.09
P003,M054,SKU_D,1143,24.41
P057,M097,SKU_E,964,21.2
P096,M047,SKU_C,743,17.08
P095,M093,SKU_A,1033,21.65
P047,M031,SKU_B,906,19.66
P042,M090,SKU_C,1443,30.11
P049,M033,SKU_C,1937,40.43
P051,M040,SKU_D,1263,26.28
P044,M062,SKU_C,1730,36.88
P051,M037,SKU_D,1437,31.48
P081,M051,SKU_D,816,17.23
P028,M012,SKU_B,419,9.58
P028,M045,SKU_C,300,8.09
P062,M004,SKU_D,444,9.41
P097,M067,SKU_D,1953,41.94
P050,M082,SKU_C,116,2.96
P015,M099,SKU_D,259,6.45
P054,M076,SKU_A,1628,34.8
P045,M038,SKU_B,293,8.33
P088,M082,SKU_B,107,2.72
P020,M015,SKU_E,362,8.74
P019,M099,SKU_B,535,12.41
P074,M037,SKU_B,863,18.04
P026,M083,SKU_D,1159,25.75
P046,M059,SKU_E,1931,40.03
P094,M011,SKU_E,1708,34.69
P084,M065,SKU_A,1735,37.07
P092,M054,SKU_D,100,4.84
P048,M091,SKU_C,1456,30.25
P008,M009,SKU_B,1797,36.59
P035,M079,SKU_C,340,8.64
P033,M098,SKU_E,1103,24.54
P032,M066,SKU_E,701,16.21
P090,M049,SKU_C,1466,31.86
P087,M042,SKU_B,470,11.04
P039,M078,SKU_A,1156,23.68
P004,M066,SKU_C,110,3.39
P093,M005,SKU_B,866,19.47
P023,M077,SKU_D,688,16.76
P047,M077,SKU_D,1256,27.24
P080,M056,SKU_C,1822,37.98
P004,M031,SKU_D,1008,22.88
P094,M052,SKU_E,1847,39.52
P078,M080,SKU_C,1381,29.02
P085,M002,SKU_A,1696,36.07
P033,M038,SKU_A,306,8.45
P025,M057,SKU_B,796,17.62
P029,M097,SKU_D,914,19.24
P078,M005,SKU_B,1336,27.87
P087,M013,SKU_D,1475,30.3
P094,M040,SKU_E,1616,34.1
P075,M086,SKU_C,797,16.71
P045,M029,SKU_D,1525,32.41
P021,M096,SKU_B,864,18.76
P036,M070,SKU_D,1869,38.54
P022,M063,SKU_D,811,17.79
P046,M046,SKU_C,296,6.69
P093,M038,SKU_A,1833,38.91
P011,M041,SKU_E,1413,29.1
P037,M069,SKU_B,424,10.93
P071,M071,SKU_E,704,16.7
P075,M041,SKU_C,134,5.2
P067,M100,SKU_E,754,15.94
P052,M019,SKU_B,139,4.98
P073,M012,SKU_B,545,13.8
P018,M013,SKU_D,711,15.96
P003,M083,SKU_E,1219,25.19
P098,M045,SKU_E,218,5.42
P075,M084,SKU_E,241,5.89
P010,M005,SKU_A,373,8.51
P085,M014,SKU_C,1811,38.39
P039,M007,SKU_A,832,18.8
P038,M100,SKU_B,712,15.21
P082,M065,SKU_D,1970,40.64
P025,M088,SKU_B,1115,23.04
P047,M044,SKU_B,1775,38.08
P035,M071,SKU_C,547,12.17
P049,M092,SKU_C,745,16.68
P040,M007,SKU_B,772,15.98
P076,M065,SKU_C,1002,21.22
P060,M081,SKU_C,1429,30.4
P055,M076,SKU_C,1243,26.69
P022,M019,SKU_E,1314,27.33
P066,M079,SKU_D,1454,31.28
P016,M087,SKU_D,1400,30.08
P079,M079,SKU_E,1743,37.63
P067,M077,SKU_A,1259,27.81
P100,M033,SKU_C,422,10.31
P078,M005,SKU_E,156,4.08
P077,M035,SKU_E,825,18.25
P023,M069,SKU_D,167,4.93
P070,M025,SKU_A,1687,34.68
P017,M015,SKU_C,1481,31.5
P077,M095,SKU_A,1605,34.41
P069,M027,SKU_B,1213,25.56
P022,M051,SKU_C,1423,29.14
P027,M031,SKU_D,1527,31.64
P034,M049,SKU_C,1484,31.32
P062,M061,SKU_A,1564,33.18
P040,M083,SKU_A,1704,34.58
P036,M007,SKU_A,470,9.9
P044,M075,SKU_E,808,18.9
P064,M041,SKU_A,1715,35.79
P059,M064,SKU_C,826,18.84
P090,M077,SKU_B,1200,26.61
P065,M058,SKU_E,131,3.22
P048,M051,SKU_E,1597,34.1
P049,M075,SKU_C,571,13.67
P036,M007,SKU_D,1773,37.41
P082,M018,SKU_B,288,6.37
P016,M030,SKU_D,1670,35.83
P049,M024,SKU_A,1758,37.19
P085,M089,SKU_C,353,8.64
P096,M093,SKU_D,1928,39.96
P091,M018,SKU_C,696,15.15
P012,M034,SKU_E,766,16.84
P029,M060,SKU_B,890,18.92
P025,M047,SKU_A,1160,26.08
P079,M025,SKU_A,1287,27.27
P019,M066,SKU_D,898,19.49
P039,M037,SKU_B,1605,33.1
P022,M073,SKU_C,1320,28.53
P092,M020,SKU_A,666,15.88
P058,M018,SKU_C,1338,28.94
P001,M021,SKU_C,599,14.22
P040,M036,SKU_B,1186,26.0
P047,M058,SKU_E,239,7.31
P042,M025,SKU_B,766,16.48
P084,M047,SKU_B,583,13.59
P039,M069,SKU_C,1942,39.95
P043,M096,SKU_D,467,11.96
P049,M015,SKU_B,1490,31.85
P013,M016,SKU_B,504,11.18
P094,M064,SKU_C,1434,29.73
P015,M066,SKU_B,1139,23.6
P005,M093,SKU_C,1194,25.19
P028,M068,SKU_D,338,7.65
P055,M023,SKU_B,418,10.62
P013,M004,SKU_C,1184,26.34
P037,M065,SKU_B,1899,39.08
P015,M002,SKU_D,1372,29.63
P088,M080,SKU_B,1587,32.7
P007,M076,SKU_A,1929,41.33
P033,M037,SKU_E,1948,41.79
P013,M056,SKU_D,561,13.66
P029,M045,SKU_B,1942,39.6
P031,M018,SKU_B,1450,30.63
P086,M005,SKU_E,1225,26.51
P034,M022,SKU_D,1274,28.03
P088,M062,SKU_C,569,13.11
P041,M069,SKU_E,1307,28.95
P034,M080,SKU_C,1982,42.36
P049,M044,SKU_A,1568,33.2
P100,M044,SKU_B,1598,34.31
P006,M039,SKU_E,1563,32.07
P071,M082,SKU_E,1884,38.88
P049,M063,SKU_C,764,16.92
P083,M047,SKU_A,1216,26.67
P082,M071,SKU_A,569,13.12
P010,M081,SKU_A,186,6.26
P006,M004,SKU_B,701,16.01
P062,M088,SKU_C,1059,22.72
P094,M051,SKU_E,324,8.54
P023,M097,SKU_A,1120,23.44
P073,M037,SKU_C,919,19.59
P075,M071,SKU_A,399,9.92
P022,M084,SKU_E,1424,31.11
P090,M017,SKU_B,1912,38.82
P079,M082,SKU_D,740,16.54
P054,M036,SKU_A,1035,22.35
P028,M040,SKU_C,1061,21.91
P043,M060,SKU_A,659,15.37
P012,M041,SKU_A,1784,38.05
P012,M016,SKU_B,1218,26.34
P058,M090,SKU_C,221,6.51
P081,M074,SKU_E,766,16.0
P036,M089,SKU_A,294,6.58
P051,M048,SKU_D,707,15.91
P062,M019,SKU_D,1582,32.81
P089,M065,SKU_D,873,19.7
P036,M041,SKU_C,808,17.52
P005,M048,SKU_D,1610,34.9
P037,M060,SKU_C,1031,22.68
P096,M081,SKU_A,662,14.27
P060,M007,SKU_B,1558,32.95
P002,M076,SKU_C,1144,25.72
P035,M018,SKU_A,1226,26.91
P056,M081,SKU_D,1588,32.95
P082,M065,SKU_D,1970,40.64
P073,M021,SKU_C,1110,23.93
P058,M050,SKU_C,277,6.08
P071,M060,SKU_B,1999,40.65
P082,M032,SKU_D,1114,24.95
P082,M094,SKU_D,471,9.96
P017,M041,SKU_C,502,12.3
P044,M059,SKU_A,1021,21.02
P003,M035,SKU_E,1107,24.42
P036,M092,SKU_C,1701,35.17
P044,M058,SKU_A,1832,37.85
P083,M064,SKU_C,122,5.44
P005,M048,SKU_D,1610,34.9
P019,M064,SKU_D,615,13.35
P028,M057,SKU_E,274,6.6
P012,M035,SKU_D,381,9.18
P008,M023,SKU_E,1804,37.03
P040,M003,SKU_B,283,7.55
P069,M055,SKU_D,479,11.79
P003,M045,SKU_D,266,8.08
P047,M042,SKU_D,1325,29.22
P034,M097,SKU_C,1039,23.39
P067,M015,SKU_C,335,8.24
P098,M022,SKU_A,522,12.69
P027,M016,SKU_D,213,5.13
P067,M082,SKU_E,612,14.89
P050,M006,SKU_D,163,4.7
P051,M045,SKU_C,1152,25.18
P017,M025,SKU_C,1316,28.52
P003,M097,SKU_E,1744,36.2
P043,M006,SKU_A,1383,29.36
P027,M084,SKU_C,1851,39.25
P048,M053,SKU_E,530,13.45
P056,M085,SKU_A,595,12.89
P074,M020,SKU_D,1355,27.95
P043,M018,SKU_D,682,16.24
P014,M029,SKU_E,1271,28.12
P067,M100,SKU_C,1430,29.36
P095,M075,SKU_A,1994,40.94
P062,M019,SKU_E,1467,30.22
P074,M029,SKU_D,1164,23.97
P013,M063,SKU_E,475,11.23
P041,M047,SKU_B,1481,30.56
P034,M024,SKU_C,681,15.87
P057,M034,SKU_D,365,7.92
P041,M043,SKU_B,133,4.65
P046,M048,SKU_E,1674,36.13
P011,M095,SKU_B,233,6.26
P078,M069,SKU_A,902,20.21
P067,M050,SKU_B,559,12.53
P100,M064,SKU_A,960,21.53
P031,M047,SKU_A,1987,42.3
P020,M096,SKU_C,1559,33.7
P034,M030,SKU_E,1453,29.58
P056,M038,SKU_A,963,21.14
P053,M002,SKU_D,765,15.83
P014,M093,SKU_B,248,7.12
P083,M041,SKU_D,979,20.67
P073,M098,SKU_A,209,4.84
P001,M019,SKU_D,167,5.71
P011,M030,SKU_D,1428,31.47
P077,M006,SKU_D,1310,26.74
P093,M027,SKU_E,1776,38.17
P060,M084,SKU_B,353,8.6
P041,M050,SKU_A,840,17.61
P043,M026,SKU_D,286,7.36
P075,M073,SKU_D,1544,32.42
P050,M059,SKU_E,377,8.63
P059,M067,SKU_A,340,8.99
P093,M079,SKU_A,804,16.97
P059,M032,SKU_A,426,11.13
P092,M063,SKU_A,760,17.89
P014,M091,SKU_C,134,4.54
P057,M098,SKU_A,904,20.11
P059,M067,SKU_E,674,14.4
P072,M087,SKU_A,1255,26.1
P038,M089,SKU_B,1329,28.7
P071,M023,SKU_A,1940,41.39
P024,M064,SKU_E,1203,26.44
P043,M075,SKU_D,319,7.77
P063,M024,SKU_D,925,20.07
P034,M099,SKU_D,1781,38.38
P010,M063,SKU_E,1688,35.76
P032,M064,SKU_D,1486,30.71
P059,M006,SKU_A,1533,32.84
P017,M056,SKU_E,1906,39.14
P098,M015,SKU_A,148,5.25
P030,M045,SKU_E,1441,30.83
P026,M063,SKU_A,703,15.23
P034,M049,SKU_D,153,4.29
P006,M013,SKU_A,278,6.77
P030,M072,SKU_B,1420,30.93
P075,M067,SKU_E,591,12.7
P093,M035,SKU_A,854,20.04
P018,M060,SKU_B,1393,29.05
P097,M087,SKU_C,1795,38.09
P022,M086,SKU_D,430,11.38
P008,M042,SKU_A,1799,37.68
P099,M082,SKU_C,1787,37.12
P007,M006,SKU_D,969,20.34
P012,M014,SKU_A,1458,30.78
P024,M047,SKU_B,1678,34.15
P068,M099,SKU_D,945,20.57
P040,M040,SKU_E,863,19.66
P015,M022,SKU_C,459,11.77
P083,M034,SKU_A,1469,30.81
P029,M087,SKU_D,1640,34.17
P005,M076,SKU_A,1161,24.93
P067,M031,SKU_C,945,20.31
P006,M016,SKU_C,1933,40.39
P025,M034,SKU_A,965,20.48
P096,M038,SKU_E,571,12.95
P073,M080,SKU_D,614,14.24
P050,M013,SKU_B,1033,23.1
P043,M047,SKU_D,1818,37.6
P095,M001,SKU_D,1991,40.78
P049,M041,SKU_E,1660,35.76
P045,M044,SKU_C,1422,29.19
P100,M044,SKU_D,430,10.65
P045,M027,SKU_C,558,13.77
P064,M046,SKU_C,1156,23.79
P010,M013,SKU_D,811,17.3
P023,M015,SKU_C,1957,40.84
P096,M047,SKU_C,743,17.08
P088,M047,SKU_B,1962,42.11
P094,M026,SKU_E,103,3.06
P040,M049,SKU_E,170,6.0
P077,M025,SKU_D,691,15.87
P073,M042,SKU_B,242,7.06
P087,M070,SKU_E,1168,24.55
P087,M033,SKU_B,1519,32.4
P047,M057,SKU_E,1882,40.38
P051,M085,SKU_A,412,9.34
P092,M032,SKU_C,339,8.88
P032,M044,SKU_D,346,8.35
P023,M075,SKU_E,1933,39.85
