MarketID,WeekStart,Product,DemandUnits,SellingPricePerUnit
M097,2025-02-03,SKU_C,470,68.18
M077,2025-01-20,SKU_C,424,57.38
M075,2025-02-10,SKU_B,271,40.1
M018,2025-03-31,SKU_A,411,49.16
M025,2025-01-13,SKU_A,152,52.19
M068,2025-03-17,SKU_E,164,42.93
M067,2025-05-12,SKU_D,651,41.07
M030,2025-05-12,SKU_B,350,58.93
M017,2025-03-31,SKU_B,541,62.27
M062,2025-04-07,SKU_D,702,55.26
M028,2025-01-20,SKU_E,471,41.61
M054,2025-01-20,SKU_E,182,55.79
M027,2025-03-24,SKU_C,264,55.81
M006,2025-04-28,SKU_B,465,56.8
M036,2025-03-17,SKU_A,229,58.86
M008,2025-01-27,SKU_C,262,62.3
M096,2025-05-19,SKU_C,678,65.95
M012,2025-05-05,SKU_A,225,79.46
M023,2025-03-31,SKU_A,263,39.69
M077,2025-01-20,SKU_E,329,58.18
M067,2025-03-24,SKU_D,729,40.88
M060,2025-05-05,SKU_A,310,59.01
M021,2025-02-24,SKU_B,528,76.6
M029,2025-02-03,SKU_B,364,66.11
M090,2025-03-24,SKU_B,412,55.99
M090,2025-04-14,SKU_D,440,60.92
M039,2025-04-14,SKU_C,724,49.09
M061,2025-03-31,SKU_B,530,42.22
M060,2025-01-13,SKU_B,301,61.16
M092,2025-03-10,SKU_B,299,63.02
M020,2025-03-31,SKU_D,584,61.64
M035,2025-04-28,SKU_B,533,81.25
M029,2025-01-06,SKU_C,449,64.3
M099,2025-03-31,SKU_D,512,53.64
M036,2025-05-19,SKU_A,263,58.65
M025,2025-03-17,SKU_E,161,49.59
M002,2025-04-14,SKU_A,427,57.56
M081,2025-02-03,SKU_D,506,64.34
M055,2025-01-06,SKU_E,168,69.22
M057,2025-01-06,SKU_D,180,72.58
M020,2025-02-17,SKU_A,622,60.1
M091,2025-01-13,SKU_E,333,76.92
M032,2025-02-24,SKU_B,507,52.02
M039,2025-04-21,SKU_B,469,50.0
M080,2025-03-31,SKU_E,444,53.29
M079,2025-01-13,SKU_C,573,47.98
M044,2025-01-06,SKU_B,271,76.42
M055,2025-03-17,SKU_C,273,65.87
M096,2025-01-06,SKU_C,411,66.11
M043,2025-01-13,SKU_D,618,71.46
M037,2025-03-24,SKU_A,316,72.09
M044,2025-03-03,SKU_B,300,75.35
M075,2025-04-07,SKU_C,248,42.36
M067,2025-01-06,SKU_E,451,42.08
M069,2025-03-17,SKU_A,368,74.69
M067,2025-01-20,SKU_B,718,44.75
M041,2025-02-10,SKU_D,343,72.84
M092,2025-01-27,SKU_C,336,60.94
M007,2025-04-07,SKU_D,420,77.42
M028,2025-04-14,SKU_B,601,41.81
M085,2025-01-06,SKU_C,368,68.15
M095,2025-04-28,SKU_A,226,63.28
M012,2025-02-24,SKU_D,165,79.16
M092,2025-02-10,SKU_E,263,65.67
M085,2025-03-10,SKU_A,352,63.72
M056,2025-02-24,SKU_E,495,65.07
M084,2025-04-28,SKU_A,637,48.44
M040,2025-05-19,SKU_D,495,75.41
M058,2025-04-28,SKU_C,455,47.24
M081,2025-04-28,SKU_E,519,63.77
M049,2025-05-05,SKU_E,638,72.96
M013,2025-02-24,SKU_E,461,62.7
M027,2025-05-05,SKU_C,274,53.78
M003,2025-01-27,SKU_E,648,64.64
M100,2025-05-12,SKU_E,238,81.03
M029,2025-03-24,SKU_E,472,65.7
M008,2025-01-13,SKU_E,366,67.23
M086,2025-02-03,SKU_E,720,46.47
M027,2025-02-10,SKU_A,292,54.26
M026,2025-03-31,SKU_C,445,56.92
M074,2025-05-05,SKU_B,411,65.73
M029,2025-03-03,SKU_D,322,66.72
M093,2025-01-27,SKU_A,416,39.43
M016,2025-03-31,SKU_C,265,48.46
M085,2025-04-14,SKU_E,387,63.32
M032,2025-04-07,SKU_D,629,51.19
M093,2025-02-10,SKU_A,289,44.35
M084,2025-01-27,SKU_D,500,45.72
M049,2025-04-07,SKU_A,594,77.66
M075,2025-01-13,SKU_D,189,40.52
M030,2025-02-10,SKU_A,346,61.2
M052,2025-05-05,SKU_B,240,60.96
M036,2025-04-14,SKU_A,276,59.39
M043,2025-03-31,SKU_E,474,73.48
M005,2025-02-10,SKU_C,392,42.39
M022,2025-02-03,SKU_C,294,73.91
M075,2025-03-10,SKU_C,216,41.22
M050,2025-02-17,SKU_C,569,74.48
M068,2025-03-31,SKU_D,239,41.24
M024,2025-03-03,SKU_E,321,50.72
M043,2025-02-17,SKU_C,387,71.37
M031,2025-05-05,SKU_A,257,62.86
M007,2025-03-31,SKU_C,553,74.58
M096,2025-04-14,SKU_B,709,65.02
M092,2025-02-17,SKU_A,278,61.04
M040,2025-03-10,SKU_A,398,77.29
M006,2025-01-27,SKU_C,511,57.15
M048,2025-03-31,SKU_B,476,44.13
M059,2025-05-19,SKU_D,341,53.3
M035,2025-04-14,SKU_A,640,79.0
M058,2025-03-31,SKU_A,412,47.41
M082,2025-01-06,SKU_D,435,80.46
M049,2025-04-21,SKU_B,408,76.15
M032,2025-01-27,SKU_A,542,48.8
M043,2025-04-28,SKU_E,652,76.1
M099,2025-01-13,SKU_E,356,54.79
M080,2025-01-27,SKU_A,271,53.1
M084,2025-03-31,SKU_D,421,44.41
M098,2025-01-27,SKU_E,641,77.39
M044,2025-02-24,SKU_A,432,74.15
M022,2025-01-20,SKU_A,283,70.26
M073,2025-04-21,SKU_D,371,58.99
M093,2025-04-21,SKU_B,408,42.17
M063,2025-05-12,SKU_C,382,47.04
M009,2025-01-20,SKU_B,702,51.47
M008,2025-04-21,SKU_C,258,65.97
M076,2025-01-27,SKU_A,424,42.09
M080,2025-01-06,SKU_B,410,50.87
M092,2025-05-12,SKU_E,284,63.25
M089,2025-03-10,SKU_C,518,44.31
M067,2025-01-20,SKU_B,718,44.75
M052,2025-04-21,SKU_C,278,63.5
M031,2025-04-14,SKU_C,315,58.93
M062,2025-01-13,SKU_E,706,56.13
M035,2025-04-28,SKU_C,483,78.18
M069,2025-02-10,SKU_C,565,70.86
M039,2025-01-27,SKU_B,561,46.89
M004,2025-03-03,SKU_B,328,49.86
M093,2025-01-13,SKU_C,373,40.05
M084,2025-03-10,SKU_B,441,44.03
M062,2025-05-12,SKU_E,586,60.36
M094,2025-02-24,SKU_E,484,52.83
M044,2025-03-10,SKU_C,369,73.04
M001,2025-01-20,SKU_A,494,61.46
M073,2025-03-31,SKU_C,427,58.99
M047,2025-05-12,SKU_D,574,72.37
M047,2025-02-03,SKU_A,387,72.44
M081,2025-01-27,SKU_B,565,65.4
M031,2025-01-27,SKU_B,372,62.76
M025,2025-03-31,SKU_E,146,52.8
M090,2025-03-03,SKU_A,394,60.79
M064,2025-01-06,SKU_E,583,45.57
M022,2025-03-31,SKU_B,242,70.01
M083,2025-03-24,SKU_B,341,68.29
M089,2025-03-10,SKU_B,321,48.68
M072,2025-03-31,SKU_D,519,61.08
M022,2025-03-24,SKU_E,420,74.8
M070,2025-04-14,SKU_E,253,56.95
M042,2025-02-17,SKU_B,480,69.45
M054,2025-02-17,SKU_C,181,57.01
M094,2025-04-21,SKU_A,309,53.28
M076,2025-01-06,SKU_B,343,43.89
M020,2025-03-03,SKU_D,506,60.01
M026,2025-02-03,SKU_D,543,52.53
M083,2025-03-31,SKU_D,276,68.53
M067,2025-02-17,SKU_B,658,45.1
M043,2025-04-14,SKU_D,440,73.48
M077,2025-03-17,SKU_C,329,59.32
M099,2025-02-24,SKU_D,451,57.53
M048,2025-05-19,SKU_D,405,46.44
M023,2025-03-03,SKU_E,246,40.94
M089,2025-01-20,SKU_B,496,44.72
M033,2025-04-21,SKU_A,268,49.63
M012,2025-03-24,SKU_E,271,75.65
M013,2025-03-24,SKU_E,431,58.21
M057,2025-03-10,SKU_C,259,71.59
M025,2025-04-28,SKU_C,210,48.23
M057,2025-05-12,SKU_E,313,68.78
M088,2025-03-17,SKU_D,191,60.96
M091,2025-02-24,SKU_D,298,76.71
M084,2025-02-03,SKU_B,500,45.79
M081,2025-05-05,SKU_A,431,62.88
M033,2025-04-14,SKU_D,221,49.66
M061,2025-05-12,SKU_D,336,43.31
M067,2025-03-10,SKU_C,704,45.65
M074,2025-03-24,SKU_C,501,61.59
M062,2025-05-12,SKU_B,701,57.38
M012,2025-03-10,SKU_D,252,80.2
M007,2025-02-03,SKU_C,438,77.49
M097,2025-05-12,SKU_E,325,68.12
M065,2025-01-27,SKU_C,433,57.9
M049,2025-02-03,SKU_E,528,73.0
M011,2025-02-24,SKU_A,187,76.93
M078,2025-04-28,SKU_B,323,62.15
M063,2025-05-12,SKU_C,382,47.04
M003,2025-04-21,SKU_D,663,63.88
M078,2025-05-19,SKU_D,256,63.65
M096,2025-04-21,SKU_D,699,65.0
M003,2025-01-27,SKU_A,488,65.06
M058,2025-02-03,SKU_A,389,47.27
M023,2025-04-14,SKU_B,191,43.89
M002,2025-01-20,SKU_B,238,56.26
M086,2025-03-03,SKU_B,558,44.18
M007,2025-01-27,SKU_C,630,74.03
M068,2025-02-24,SKU_B,187,39.7
M090,2025-01-06,SKU_C,405,58.79
M020,2025-04-07,SKU_B,438,57.34
M049,2025-01-13,SKU_A,518,73.3
M095,2025-04-21,SKU_B,327,67.29
M066,2025-04-14,SKU_D,379,70.29
M042,2025-05-05,SKU_D,533,67.57
M060,2025-03-03,SKU_C,331,61.95
M088,2025-05-05,SKU_A,278,59.27
M006,2025-02-24,SKU_B,303,54.25
M043,2025-02-17,SKU_B,376,75.14
M097,2025-01-27,SKU_E,511,62.53
M042,2025-04-21,SKU_B,602,70.39
M023,2025-01-13,SKU_D,285,40.86
M093,2025-03-10,SKU_C,456,44.52
M098,2025-04-28,SKU_D,600,80.28
M009,2025-02-10,SKU_B,435,50.12
M022,2025-05-05,SKU_D,246,71.48
M033,2025-03-10,SKU_C,167,48.67
M040,2025-02-10,SKU_C,549,75.06
M003,2025-03-17,SKU_B,480,61.6
M079,2025-03-10,SKU_C,647,44.4
M008,2025-05-05,SKU_E,366,64.38
M034,2025-01-13,SKU_B,425,41.59
M014,2025-04-28,SKU_C,263,66.36
M088,2025-04-07,SKU_C,251,57.15
M035,2025-05-12,SKU_A,688,76.52
M098,2025-04-07,SKU_B,632,79.49
M044,2025-02-24,SKU_E,296,74.16
M019,2025-04-07,SKU_C,554,81.13
M031,2025-01-06,SKU_A,377,61.58
M059,2025-02-10,SKU_D,458,55.47
M061,2025-01-13,SKU_D,307,41.19
M068,2025-03-17,SKU_D,255,43.88
M015,2025-05-05,SKU_A,363,73.8
M091,2025-04-14,SKU_E,392,78.93
M040,2025-02-17,SKU_B,343,74.38
M056,2025-02-03,SKU_E,676,65.73
M066,2025-03-17,SKU_A,266,67.86
M074,2025-04-14,SKU_B,561,61.51
M061,2025-01-27,SKU_B,449,41.82
M017,2025-02-24,SKU_C,571,64.09
M030,2025-04-21,SKU_B,375,58.01
M006,2025-02-03,SKU_E,335,54.15
M045,2025-01-27,SKU_A,511,63.17
M004,2025-02-17,SKU_A,415,46.23
M024,2025-04-21,SKU_D,288,51.44
M042,2025-05-05,SKU_A,514,67.93
M018,2025-02-03,SKU_C,525,51.22
M026,2025-03-31,SKU_B,581,55.15
M024,2025-05-19,SKU_B,233,47.73
M039,2025-03-17,SKU_B,514,51.6
M029,2025-01-27,SKU_E,439,69.04
M052,2025-03-10,SKU_B,299,62.98
M094,2025-04-28,SKU_E,401,54.44
M029,2025-01-20,SKU_D,376,69.97
M047,2025-03-24,SKU_D,452,72.45
M042,2025-05-05,SKU_B,483,68.65
M003,2025-03-24,SKU_B,524,62.74
M004,2025-04-07,SKU_C,277,47.04
M024,2025-05-19,SKU_D,309,47.67
M013,2025-03-17,SKU_A,659,61.6
M062,2025-04-21,SKU_D,679,60.2
M096,2025-04-28,SKU_B,707,62.73
M022,2025-01-06,SKU_C,284,73.67
M074,2025-01-20,SKU_D,503,62.82
M065,2025-05-19,SKU_E,663,57.03
M054,2025-02-03,SKU_A,257,59.75
M041,2025-03-24,SKU_B,493,68.54
M099,2025-03-17,SKU_D,431,52.79
M099,2025-01-27,SKU_C,554,57.03
M063,2025-02-24,SKU_A,247,46.53
M027,2025-02-03,SKU_D,332,56.45
M098,2025-01-06,SKU_B,414,77.86
M033,2025-05-05,SKU_B,167,47.24
M074,2025-01-06,SKU_A,372,62.04
M093,2025-03-03,SKU_B,457,40.44
M066,2025-03-31,SKU_E,319,68.91
M038,2025-01-06,SKU_D,210,63.52
M007,2025-03-31,SKU_D,435,76.58
M043,2025-05-12,SKU_A,512,72.43
M067,2025-01-20,SKU_C,434,45.55
M029,2025-01-20,SKU_B,303,66.46
M093,2025-03-17,SKU_A,415,39.93
M082,2025-03-10,SKU_A,466,78.24
M063,2025-04-21,SKU_A,236,43.96
M094,2025-02-17,SKU_A,545,53.69
M060,2025-03-31,SKU_C,372,58.33
M059,2025-04-07,SKU_C,326,55.84
M064,2025-02-17,SKU_A,578,48.61
M083,2025-05-12,SKU_E,317,68.49
M050,2025-03-17,SKU_B,663,74.76
M018,2025-02-03,SKU_B,527,45.42
M028,2025-04-07,SKU_B,370,42.56
M090,2025-01-27,SKU_E,393,55.09
M076,2025-02-24,SKU_B,551,41.42
M036,2025-04-07,SKU_B,294,61.17
M065,2025-01-20,SKU_C,530,53.94
M036,2025-02-17,SKU_C,213,60.22
M018,2025-02-17,SKU_C,696,49.01
M021,2025-01-13,SKU_A,383,73.57
M019,2025-04-14,SKU_C,572,80.86
M006,2025-05-19,SKU_B,518,53.9
M006,2025-02-10,SKU_E,304,55.32
M031,2025-01-06,SKU_B,315,60.93
M040,2025-04-21,SKU_C,568,74.9
M074,2025-01-20,SKU_B,504,63.86
M062,2025-05-19,SKU_D,412,59.87
M010,2025-02-10,SKU_A,441,51.81
M037,2025-01-13,SKU_D,306,73.19
M043,2025-01-27,SKU_A,553,70.64
M017,2025-05-05,SKU_C,508,61.17
M098,2025-02-24,SKU_D,694,77.24
M088,2025-04-07,SKU_B,300,61.73
M073,2025-03-24,SKU_D,574,54.9
M064,2025-04-07,SKU_C,485,48.45
M083,2025-04-28,SKU_D,412,67.81
M022,2025-01-13,SKU_D,396,73.51
M019,2025-05-05,SKU_D,512,78.98
M080,2025-03-03,SKU_C,350,52.15
M041,2025-03-03,SKU_C,422,72.86
M054,2025-02-10,SKU_C,227,59.17
M031,2025-03-17,SKU_A,406,57.98
M023,2025-03-17,SKU_B,260,43.1
M028,2025-01-13,SKU_E,472,40.3
M065,2025-03-24,SKU_E,535,56.98
M054,2025-05-19,SKU_D,165,57.15
M084,2025-03-17,SKU_A,643,47.91
M094,2025-02-03,SKU_B,420,52.37
M006,2025-05-05,SKU_C,356,55.02
M052,2025-05-19,SKU_A,276,63.75
M074,2025-01-20,SKU_E,565,64.36
M079,2025-02-10,SKU_C,697,43.78
M018,2025-02-03,SKU_B,527,45.42
M034,2025-03-03,SKU_C,650,44.29
M091,2025-03-03,SKU_B,327,78.54
M012,2025-04-28,SKU_E,250,77.17
M093,2025-01-13,SKU_A,509,39.47
M045,2025-05-12,SKU_E,366,65.81
M015,2025-01-06,SKU_D,430,73.17
M018,2025-02-17,SKU_A,552,47.7
M014,2025-03-10,SKU_B,273,67.79
M038,2025-03-24,SKU_C,234,63.1
M001,2025-02-10,SKU_A,340,66.81
M057,2025-03-24,SKU_D,285,71.49
M033,2025-03-10,SKU_B,176,50.25
M095,2025-04-07,SKU_D,280,64.79
M097,2025-02-10,SKU_E,316,64.35
M043,2025-03-24,SKU_C,498,71.41
M068,2025-02-17,SKU_B,284,38.98
M049,2025-01-13,SKU_A,518,73.3
M094,2025-04-28,SKU_B,357,51.56
M074,2025-04-28,SKU_E,388,61.55
M032,2025-05-05,SKU_A,496,50.64
M052,2025-02-17,SKU_E,195,64.43
M084,2025-04-14,SKU_A,688,44.62
M090,2025-03-24,SKU_A,376,59.28
M073,2025-04-28,SKU_C,362,54.51
M035,2025-01-27,SKU_A,446,78.36
M033,2025-02-24,SKU_D,156,48.38
M062,2025-05-19,SKU_E,481,56.87
M090,2025-02-24,SKU_D,429,56.14
M092,2025-01-13,SKU_A,305,63.25
M061,2025-02-10,SKU_A,300,40.39
M035,2025-01-06,SKU_A,653,76.42
M075,2025-04-07,SKU_B,225,41.82
M005,2025-02-17,SKU_D,422,46.3
M072,2025-03-17,SKU_B,506,58.15
M014,2025-04-14,SKU_D,257,66.49
M007,2025-01-13,SKU_B,706,74.92
M087,2025-02-03,SKU_C,184,54.29
M075,2025-02-03,SKU_C,202,44.21
M074,2025-03-17,SKU_C,417,63.11
M058,2025-02-03,SKU_B,661,44.35
M017,2025-05-19,SKU_C,460,60.24
M080,2025-01-20,SKU_A,391,50.62
M016,2025-05-12,SKU_B,260,46.52
M042,2025-05-19,SKU_B,572,69.62
M043,2025-04-14,SKU_A,623,74.66
M046,2025-04-28,SKU_C,464,71.7
M034,2025-02-03,SKU_D,498,40.17
M073,2025-02-03,SKU_B,538,54.87
M003,2025-01-06,SKU_B,610,64.88
M058,2025-03-17,SKU_B,405,47.81
M008,2025-05-19,SKU_C,371,65.16
M051,2025-01-20,SKU_D,439,61.04
M059,2025-04-28,SKU_E,317,54.74
M018,2025-03-10,SKU_C,697,49.46
M033,2025-03-03,SKU_D,206,49.74
M093,2025-03-24,SKU_D,391,41.06
M045,2025-03-24,SKU_B,364,66.14
M009,2025-04-14,SKU_A,743,50.91
M090,2025-01-06,SKU_C,405,58.79
M086,2025-05-19,SKU_C,598,45.73
M055,2025-01-27,SKU_C,237,64.59
M042,2025-04-07,SKU_B,412,68.19
M069,2025-01-20,SKU_E,455,73.62
M096,2025-01-27,SKU_D,505,62.4
M074,2025-02-24,SKU_C,518,66.84
M075,2025-03-31,SKU_B,160,40.9
M007,2025-05-05,SKU_C,720,73.22
M004,2025-02-03,SKU_E,408,47.09
M069,2025-04-21,SKU_A,405,72.84
M020,2025-01-13,SKU_E,529,58.06
M012,2025-03-24,SKU_C,285,76.72
M064,2025-03-03,SKU_D,576,48.26
M036,2025-05-12,SKU_D,268,61.66
M080,2025-03-10,SKU_B,435,50.7
M093,2025-04-14,SKU_D,507,40.64
M065,2025-01-06,SKU_D,669,58.11
M038,2025-02-10,SKU_C,269,63.26
M075,2025-05-19,SKU_B,184,43.12
M067,2025-01-27,SKU_D,459,44.9
M058,2025-02-24,SKU_C,498,44.73
M099,2025-03-10,SKU_B,475,56.56
M034,2025-04-21,SKU_D,380,40.71
M022,2025-04-14,SKU_B,368,74.73
M020,2025-05-12,SKU_C,416,59.88
M089,2025-03-24,SKU_A,536,45.76
M003,2025-04-14,SKU_B,399,63.28
M027,2025-02-17,SKU_C,241,54.09
M004,2025-01-20,SKU_E,407,45.05
M088,2025-05-05,SKU_A,278,59.27
M095,2025-05-05,SKU_D,238,66.92
M091,2025-01-27,SKU_D,417,75.71
M044,2025-05-12,SKU_D,344,74.87
M033,2025-01-13,SKU_D,194,48.8
M084,2025-01-20,SKU_E,691,47.96
M099,2025-04-28,SKU_D,509,54.19
M092,2025-01-27,SKU_B,376,65.64
M077,2025-01-27,SKU_C,303,58.27
M062,2025-01-06,SKU_D,503,55.56
M043,2025-03-31,SKU_C,620,72.14
M061,2025-03-31,SKU_B,530,42.22
M094,2025-02-10,SKU_A,508,52.81
M028,2025-04-28,SKU_E,348,43.45
M038,2025-02-03,SKU_D,210,61.67
M098,2025-03-17,SKU_E,538,77.22
M096,2025-03-03,SKU_A,694,63.22
M095,2025-04-21,SKU_E,341,68.23
M049,2025-05-12,SKU_D,652,74.54
M074,2025-02-24,SKU_B,379,63.84
M083,2025-04-21,SKU_C,271,71.33
M078,2025-01-13,SKU_C,317,61.33
M064,2025-02-17,SKU_E,541,48.94
M032,2025-05-19,SKU_D,660,48.09
M060,2025-02-03,SKU_C,296,61.57
M034,2025-04-07,SKU_B,534,43.18
M072,2025-04-21,SKU_E,687,62.62
M035,2025-02-10,SKU_C,704,81.12
M093,2025-01-27,SKU_D,369,39.96
M097,2025-04-21,SKU_A,358,65.51
M054,2025-03-24,SKU_C,232,56.57
M015,2025-03-31,SKU_D,349,72.16
M050,2025-03-24,SKU_B,700,74.53
M080,2025-01-27,SKU_E,371,54.62
M035,2025-02-24,SKU_C,404,77.51
M019,2025-03-03,SKU_E,601,79.81
M087,2025-05-12,SKU_A,261,49.35
M066,2025-02-10,SKU_D,388,67.98
M051,2025-02-17,SKU_E,584,61.11
M058,2025-04-21,SKU_D,415,46.07
M070,2025-01-13,SKU_A,283,56.51
M061,2025-04-21,SKU_D,471,38.9
M043,2025-04-28,SKU_D,494,73.52
M013,2025-03-31,SKU_A,522,62.32
M081,2025-01-13,SKU_D,661,63.93
M073,2025-01-06,SKU_D,553,59.59
M057,2025-02-17,SKU_D,215,70.85
M080,2025-01-06,SKU_C,368,54.98
M089,2025-01-27,SKU_B,539,47.34
M031,2025-04-21,SKU_A,402,57.43
M078,2025-02-17,SKU_D,236,62.5
M041,2025-05-12,SKU_C,416,73.4
M012,2025-02-03,SKU_C,201,74.87
M018,2025-05-05,SKU_E,493,48.03
M038,2025-01-27,SKU_C,301,59.05
M019,2025-04-28,SKU_A,510,82.62
M031,2025-02-17,SKU_D,416,58.94
M041,2025-01-13,SKU_E,307,69.73
M021,2025-02-24,SKU_E,626,72.66
M026,2025-04-21,SKU_D,403,56.1
M043,2025-02-03,SKU_C,573,74.11
M025,2025-03-10,SKU_C,223,51.85
M091,2025-01-20,SKU_C,382,76.28
M048,2025-02-03,SKU_C,553,41.81
M032,2025-01-06,SKU_B,442,47.19
M007,2025-03-17,SKU_D,470,75.21
M092,2025-03-24,SKU_B,305,65.01
M005,2025-03-31,SKU_C,238,43.6
M065,2025-04-28,SKU_C,629,55.96
M054,2025-05-19,SKU_A,188,60.07
M076,2025-04-07,SKU_E,366,44.4
M056,2025-05-12,SKU_D,683,68.9
M043,2025-04-07,SKU_B,400,71.82
M066,2025-04-14,SKU_B,316,66.54
M069,2025-02-17,SKU_A,417,71.36
M080,2025-03-17,SKU_B,301,51.12
M075,2025-01-13,SKU_A,167,42.72
M023,2025-03-10,SKU_A,237,43.33
M018,2025-01-06,SKU_B,475,46.95
M080,2025-04-07,SKU_A,441,53.05
M047,2025-02-03,SKU_B,640,71.36
M043,2025-03-03,SKU_A,399,70.88
M088,2025-01-06,SKU_D,190,59.67
M068,2025-03-17,SKU_E,164,42.93
M045,2025-02-10,SKU_D,415,66.08
M099,2025-02-03,SKU_A,644,58.05
M042,2025-05-12,SKU_E,627,65.85
M096,2025-02-24,SKU_E,584,62.5
M013,2025-03-24,SKU_C,472,60.22
M014,2025-03-31,SKU_D,168,68.44
M050,2025-03-31,SKU_A,680,79.25
M001,2025-02-03,SKU_B,464,63.79
M030,2025-04-21,SKU_E,482,61.75
M030,2025-03-31,SKU_A,437,61.78
M026,2025-03-03,SKU_A,387,56.91
M020,2025-03-17,SKU_C,676,59.02
M094,2025-05-19,SKU_D,388,51.46
M070,2025-03-17,SKU_C,217,59.48
M019,2025-01-20,SKU_C,561,79.93
M037,2025-01-13,SKU_E,284,67.83
M073,2025-01-13,SKU_C,585,57.03
M022,2025-02-03,SKU_B,264,69.72
M023,2025-05-12,SKU_D,221,41.13
M006,2025-01-13,SKU_C,446,58.34
M035,2025-01-13,SKU_B,484,81.66
M080,2025-01-06,SKU_C,368,54.98
M023,2025-04-07,SKU_B,192,42.18
M095,2025-01-20,SKU_B,268,67.44
M053,2025-03-03,SKU_E,415,53.38
M028,2025-05-12,SKU_E,496,41.94
M039,2025-03-24,SKU_E,526,49.87
M077,2025-02-17,SKU_B,456,56.62
M003,2025-01-27,SKU_C,625,64.72
M069,2025-04-14,SKU_E,411,74.97
M016,2025-01-13,SKU_E,247,48.24
M051,2025-04-21,SKU_B,321,61.81
M053,2025-03-03,SKU_E,415,53.38
M077,2025-02-17,SKU_C,424,60.71
M083,2025-01-06,SKU_B,265,67.14
M008,2025-03-31,SKU_A,359,64.2
M048,2025-03-24,SKU_C,356,41.21
M080,2025-01-13,SKU_D,374,49.43
M062,2025-04-14,SKU_D,432,56.65
M084,2025-05-19,SKU_B,614,47.29
M008,2025-04-14,SKU_C,313,67.48
M062,2025-03-31,SKU_B,549,59.78
M021,2025-03-17,SKU_B,449,75.27
M055,2025-02-17,SKU_D,241,67.88
M054,2025-05-19,SKU_E,242,61.4
M041,2025-04-14,SKU_B,500,71.89
M076,2025-04-14,SKU_D,484,43.96
M025,2025-05-19,SKU_D,182,53.28
M017,2025-01-13,SKU_B,639,64.26
M040,2025-04-07,SKU_B,314,75.24
M084,2025-03-31,SKU_E,554,48.59
M099,2025-02-10,SKU_E,419,57.88
M044,2025-04-07,SKU_C,372,72.58
M060,2025-04-07,SKU_C,508,60.24
M080,2025-04-07,SKU_D,277,52.24
M068,2025-04-21,SKU_E,165,41.46
M001,2025-01-20,SKU_A,494,61.46
M045,2025-02-17,SKU_E,465,66.9
M044,2025-05-12,SKU_B,476,72.48
M013,2025-03-31,SKU_E,474,60.41
M053,2025-02-03,SKU_B,405,50.03
M085,2025-03-31,SKU_C,270,65.76
M037,2025-01-20,SKU_A,265,68.44
M041,2025-05-05,SKU_D,304,74.28
M070,2025-04-07,SKU_E,245,58.18
M096,2025-05-05,SKU_D,686,60.45
M055,2025-04-07,SKU_D,239,68.93
M041,2025-03-31,SKU_B,323,69.39
M094,2025-02-17,SKU_B,501,50.9
M017,2025-04-21,SKU_A,473,60.82
M011,2025-05-19,SKU_A,255,75.44
M046,2025-03-17,SKU_B,666,71.19
M061,2025-04-28,SKU_D,326,43.72
M002,2025-02-03,SKU_E,311,58.5
M026,2025-04-14,SKU_C,341,52.84
M043,2025-01-13,SKU_B,543,73.8
M016,2025-05-05,SKU_C,176,51.96
M052,2025-04-21,SKU_B,293,63.04
M004,2025-01-27,SKU_E,300,49.5
M075,2025-01-27,SKU_E,199,40.32
M089,2025-04-14,SKU_D,328,43.44
M054,2025-01-27,SKU_D,201,58.7
M051,2025-04-14,SKU_D,431,63.4
M043,2025-02-10,SKU_B,436,70.89
M036,2025-02-10,SKU_B,236,63.15
M033,2025-05-19,SKU_D,181,50.05
M095,2025-04-21,SKU_E,341,68.23
M076,2025-02-03,SKU_C,498,41.54
M031,2025-05-19,SKU_E,396,59.51
M094,2025-03-17,SKU_A,476,52.47
M069,2025-03-03,SKU_E,507,73.23
M083,2025-04-28,SKU_C,307,70.98
M034,2025-03-17,SKU_B,497,40.08
M091,2025-05-12,SKU_D,347,77.07
M002,2025-02-10,SKU_B,414,56.86
M027,2025-04-14,SKU_A,264,53.53
M088,2025-01-13,SKU_A,230,59.33
M007,2025-03-17,SKU_E,706,76.19
M019,2025-01-13,SKU_A,560,81.33
M055,2025-04-28,SKU_B,177,66.63
M042,2025-02-17,SKU_C,576,67.01
M018,2025-03-24,SKU_B,703,48.22
M088,2025-02-24,SKU_E,198,59.07
M055,2025-01-06,SKU_A,186,67.51
M052,2025-04-14,SKU_B,283,60.2
M077,2025-05-12,SKU_D,473,59.59
M005,2025-03-31,SKU_B,351,45.21
M024,2025-02-17,SKU_C,232,49.17
M076,2025-05-05,SKU_A,456,44.3
M021,2025-05-19,SKU_B,486,75.29
M049,2025-03-24,SKU_A,434,75.61
M015,2025-01-06,SKU_D,430,73.17
M058,2025-04-14,SKU_C,633,46.05
M010,2025-01-13,SKU_D,275,51.54
M098,2025-03-10,SKU_B,441,76.22
M091,2025-03-24,SKU_C,345,78.36
M067,2025-01-06,SKU_E,451,42.08
M081,2025-05-05,SKU_C,527,65.12
M049,2025-01-27,SKU_A,658,77.78
M013,2025-03-10,SKU_C,630,59.61
M056,2025-04-21,SKU_B,540,66.76
M004,2025-03-03,SKU_E,379,44.91
M045,2025-01-20,SKU_E,592,67.12
M021,2025-01-20,SKU_C,478,73.83
